zeit	luftfeuchte	Temperatur	Druck
18:16:38	  000047.1	  000016.2	  000994.9
18:17:38	  000047.1	  000016.2	  000994.8
18:18:38	  000047.0	  000016.2	  000994.9
18:19:38	  000047.1	  000016.2	  000994.8
18:20:38	  000047.0	  000016.2	  000994.8
18:21:38	  000047.1	  000016.3	  000994.8
18:22:38	  000047.2	  000016.2	  000994.8
18:23:38	  000047.1	  000016.3	  000994.8
18:24:38	  000047.2	  000016.2	  000994.8
18:25:38	  000047.2	  000016.2	  000994.8
18:26:38	  000047.0	  000016.2	  000994.6
18:27:38	  000047.1	  000016.2	  000994.6
18:28:38	  000047.2	  000016.3	  000994.7
18:29:38	  000047.2	  000016.2	  000994.6
18:30:38	  000047.2	  000016.2	  000994.6
18:31:38	  000047.2	  000016.2	  000994.5
18:32:38	  000047.2	  000016.2	  000994.6
18:33:38	  000047.2	  000016.2	  000994.4
18:34:38	  000047.2	  000016.2	  000994.5
18:35:38	  000047.2	  000016.2	  000994.4
18:36:38	  000047.2	  000016.2	  000994.4
18:37:38	  000047.2	  000016.2	  000994.4
18:38:38	  000047.2	  000016.2	  000994.4
18:39:38	  000047.2	  000016.2	  000994.3
18:40:38	  000047.2	  000016.2	  000994.2
18:41:38	  000047.2	  000016.2	  000994.1
18:42:38	  000047.2	  000016.2	  000994.2
18:43:38	  000047.2	  000016.2	  000994.2
18:44:38	  000047.2	  000016.2	  000994.1
18:45:38	  000047.2	  000016.2	  000994.0
18:46:38	  000047.2	  000016.2	  000994.1
18:47:38	  000047.2	  000016.2	  000994.0
18:48:38	  000047.1	  000016.2	  000994.0
18:49:38	  000047.2	  000016.2	  000994.0
18:50:38	  000047.0	  000016.2	  000993.9
18:51:38	  000047.1	  000016.2	  000994.0
18:52:38	  000047.1	  000016.2	  000993.9
18:53:38	  000047.1	  000016.2	  000994.0
18:54:38	  000046.8	  000016.2	  000994.0
18:55:38	  000047.1	  000016.2	  000994.0
18:56:38	  000047.0	  000016.2	  000993.9
18:57:38	  000047.1	  000016.2	  000994.0
18:58:38	  000047.0	  000016.2	  000994.0
18:59:38	  000047.1	  000016.2	  000994.0
19:00:38	  000047.2	  000016.2	  000994.0
19:01:38	  000046.8	  000016.2	  000993.8
19:02:38	  000047.0	  000016.2	  000993.8
19:03:38	  000047.2	  000016.2	  000993.9
19:04:38	  000047.0	  000016.2	  000993.8
19:05:38	  000047.1	  000016.2	  000993.8
19:06:38	  000047.1	  000016.2	  000993.7
19:07:38	  000047.1	  000016.2	  000993.7
19:08:38	  000047.0	  000016.2	  000993.6
19:09:38	  000047.1	  000016.2	  000993.6
19:10:38	  000047.0	  000016.2	  000993.7
19:11:38	  000047.2	  000016.2	  000993.6
19:12:38	  000047.2	  000016.2	  000993.5
19:13:38	  000047.2	  000016.2	  000993.5
19:14:38	  000047.2	  000016.2	  000993.4
19:15:38	  000047.2	  000016.2	  000993.4
19:16:38	  000047.2	  000016.2	  000993.4
19:17:38	  000047.2	  000016.2	  000993.4
19:18:38	  000047.2	  000016.2	  000993.4
19:19:38	  000047.0	  000016.2	  000993.3
19:20:38	  000047.1	  000016.2	  000993.3
19:21:38	  000047.2	  000016.2	  000993.2
19:22:38	  000047.2	  000016.2	  000993.2
19:23:38	  000047.2	  000016.2	  000993.1
19:24:38	  000047.1	  000016.2	  000993.1
19:25:38	  000046.8	  000016.2	  000993.0
19:26:38	  000047.0	  000016.2	  000993.0
19:27:38	  000047.1	  000016.2	  000993.1
19:28:38	  000047.0	  000016.2	  000993.0
19:29:38	  000046.8	  000016.2	  000992.9
19:30:38	  000047.1	  000016.2	  000993.0
19:31:38	  000046.8	  000016.2	  000992.8
19:32:38	  000046.7	  000016.2	  000992.8
19:33:38	  000046.8	  000016.2	  000992.7
19:34:38	  000047.2	  000016.2	  000992.7
19:35:38	  000047.0	  000016.2	  000992.7
19:36:38	  000046.8	  000016.2	  000992.6
19:37:38	  000046.8	  000016.2	  000992.6
19:38:38	  000046.8	  000016.2	  000992.5
19:39:38	  000046.8	  000016.2	  000992.6
19:40:38	  000046.8	  000016.2	  000992.5
19:41:38	  000046.8	  000016.2	  000992.5
19:42:38	  000047.0	  000016.2	  000992.5
19:43:38	  000047.0	  000016.2	  000992.4
19:44:38	  000046.8	  000016.2	  000992.4
19:45:38	  000047.1	  000016.2	  000992.4
19:46:38	  000047.0	  000016.2	  000992.4
19:47:38	  000047.1	  000016.2	  000992.4
19:48:38	  000047.1	  000016.2	  000992.3
19:49:38	  000047.0	  000016.2	  000992.4
19:50:38	  000047.1	  000016.2	  000992.1
19:51:38	  000047.1	  000016.2	  000992.2
19:52:38	  000046.8	  000016.2	  000992.1
19:53:38	  000047.0	  000016.2	  000992.1
19:54:38	  000046.8	  000016.2	  000992.1
19:55:38	  000046.7	  000016.2	  000992.2
19:56:38	  000047.0	  000016.2	  000992.1
19:57:38	  000046.8	  000016.2	  000992.2
19:58:38	  000047.0	  000016.2	  000992.2
19:59:38	  000047.1	  000016.2	  000992.0
20:00:38	  000047.0	  000016.2	  000992.0
20:01:38	  000047.0	  000016.2	  000992.1
20:02:38	  000046.8	  000016.2	  000991.9
20:03:38	  000046.8	  000016.2	  000991.9
20:04:38	  000046.7	  000016.2	  000991.9
20:05:38	  000047.0	  000016.2	  000991.8
20:06:38	  000046.7	  000016.2	  000991.9
20:07:38	  000046.7	  000016.2	  000991.8
20:08:38	  000046.7	  000016.2	  000991.8
20:09:38	  000046.7	  000016.2	  000991.7
20:10:38	  000046.7	  000016.2	  000991.7
20:11:38	  000046.7	  000016.2	  000991.6
20:12:38	  000046.8	  000016.2	  000991.7
20:13:38	  000046.7	  000016.2	  000991.7
20:14:38	  000046.7	  000016.2	  000991.6
20:15:38	  000046.7	  000016.2	  000991.7
20:16:38	  000046.7	  000016.2	  000991.6
20:17:38	  000046.7	  000016.2	  000991.6
20:18:38	  000046.7	  000016.2	  000991.6
20:19:38	  000046.7	  000016.2	  000991.5
20:20:38	  000046.7	  000016.2	  000991.5
20:21:38	  000046.7	  000016.2	  000991.5
20:22:38	  000046.7	  000016.2	  000991.6
20:23:38	  000046.8	  000016.2	  000991.4
20:24:38	  000046.7	  000016.2	  000991.5
20:25:38	  000046.8	  000016.2	  000991.5
20:26:38	  000047.0	  000016.2	  000991.4
20:27:38	  000046.8	  000016.2	  000991.5
20:28:38	  000046.7	  000016.2	  000991.5
20:29:38	  000047.0	  000016.2	  000991.4
20:30:38	  000046.8	  000016.2	  000991.5
20:31:38	  000046.7	  000016.2	  000991.3
20:32:38	  000046.8	  000016.2	  000991.3
20:33:38	  000046.7	  000016.2	  000991.2
20:34:38	  000047.1	  000016.2	  000991.3
20:35:38	  000046.7	  000016.2	  000991.2
20:36:38	  000046.8	  000016.2	  000991.2
20:37:38	  000046.8	  000016.2	  000991.2
20:38:38	  000046.7	  000016.2	  000991.1
20:39:38	  000046.8	  000016.2	  000991.0
20:40:38	  000046.7	  000016.2	  000991.0
20:41:38	  000046.7	  000016.2	  000991.0
20:42:38	  000046.7	  000016.2	  000990.9
20:43:38	  000046.7	  000016.2	  000990.9
20:44:38	  000046.8	  000016.2	  000990.9
20:45:38	  000046.7	  000016.2	  000990.8
20:46:38	  000046.8	  000016.2	  000990.8
20:47:38	  000046.7	  000016.2	  000990.8
20:48:38	  000046.7	  000016.2	  000990.7
20:49:38	  000046.7	  000016.2	  000990.8
20:50:38	  000046.7	  000016.2	  000990.6
20:51:38	  000046.8	  000016.2	  000990.6
20:52:38	  000046.7	  000016.2	  000990.6
20:53:38	  000046.7	  000016.2	  000990.5
20:54:38	  000046.8	  000016.2	  000990.5
20:55:38	  000046.7	  000016.2	  000990.5
20:56:38	  000046.7	  000016.2	  000990.5
20:57:38	  000046.7	  000016.2	  000990.5
20:58:38	  000046.7	  000016.2	  000990.5
20:59:38	  000046.7	  000016.2	  000990.5
21:00:38	  000046.7	  000016.2	  000990.5
21:01:38	  000046.7	  000016.2	  000990.5
21:02:38	  000046.7	  000016.2	  000990.5
21:03:38	  000046.7	  000016.2	  000990.5
21:04:38	  000046.7	  000016.2	  000990.4
21:05:38	  000046.7	  000016.2	  000990.5
21:06:38	  000046.7	  000016.2	  000990.3
21:07:38	  000046.7	  000016.2	  000990.4
21:08:38	  000046.7	  000016.2	  000990.3
21:09:38	  000046.7	  000016.2	  000990.3
21:10:38	  000046.7	  000016.2	  000990.3
21:11:38	  000046.7	  000016.2	  000990.3
21:12:38	  000046.7	  000016.2	  000990.4
21:13:38	  000046.7	  000016.2	  000990.2
21:14:38	  000046.7	  000016.2	  000990.2
21:15:38	  000046.7	  000016.2	  000990.1
21:16:38	  000046.7	  000016.2	  000990.2
21:17:38	  000046.7	  000016.2	  000990.2
21:18:38	  000046.7	  000016.2	  000990.0
21:19:38	  000046.7	  000016.2	  000990.2
21:20:38	  000046.7	  000016.2	  000990.1
21:21:38	  000046.7	  000016.2	  000990.1
21:22:38	  000046.7	  000016.2	  000990.0
21:23:38	  000046.7	  000016.2	  000990.0
21:24:38	  000046.7	  000016.2	  000989.9
21:25:38	  000046.7	  000016.2	  000989.9
21:26:38	  000046.7	  000016.2	  000990.0
21:27:38	  000046.7	  000016.2	  000990.0
21:28:38	  000046.7	  000016.2	  000989.8
21:29:38	  000046.8	  000016.2	  000989.8
21:30:38	  000046.7	  000016.2	  000989.9
21:31:38	  000046.7	  000016.2	  000989.7
21:32:38	  000046.7	  000016.2	  000989.8
21:33:38	  000046.7	  000016.2	  000989.6
21:34:38	  000046.7	  000016.2	  000989.6
21:35:38	  000046.7	  000016.2	  000989.6
21:36:38	  000046.7	  000016.2	  000989.5
21:37:38	  000046.7	  000016.2	  000989.5
21:38:38	  000046.7	  000016.2	  000989.5
21:39:38	  000046.7	  000016.2	  000989.5
21:40:38	  000046.7	  000016.2	  000989.4
21:41:38	  000046.7	  000016.2	  000989.5
21:42:38	  000046.7	  000016.2	  000989.4
21:43:38	  000046.7	  000016.2	  000989.4
21:44:38	  000046.7	  000016.2	  000989.3
21:45:38	  000046.7	  000016.2	  000989.2
21:46:38	  000046.7	  000016.2	  000989.2
21:47:38	  000046.7	  000016.1	  000989.2
21:48:38	  000046.7	  000016.2	  000989.2
21:49:38	  000046.7	  000016.1	  000989.2
21:50:38	  000046.7	  000016.2	  000989.1
21:51:38	  000046.8	  000016.2	  000989.0
21:52:38	  000046.7	  000016.2	  000989.1
21:53:38	  000046.7	  000016.2	  000989.1
21:54:38	  000046.7	  000016.2	  000989.1
21:55:38	  000046.7	  000016.1	  000989.0
21:56:38	  000046.7	  000016.1	  000989.0
